State,State2,SubmissionDate,NewCasesAdj,SevenDayAvgAdj
HI,Hawaii,2020-09-23,90,97.71
HI,Hawaii,2020-09-24,111,96.57
HI,Hawaii,2020-09-25,127,98.71
HI,Hawaii,2020-09-26,95,101.29
HI,Hawaii,2020-09-27,90,106.29
HI,Hawaii,2020-09-28,85,109.29
HI,Hawaii,2020-09-29,121,102.71
HI,Hawaii,2020-09-30,107,105.14
HI,Hawaii,2020-10-01,86,101.57
HI,Hawaii,2020-10-02,133,102.43
HI,Hawaii,2020-10-03,69,98.71
HI,Hawaii,2020-10-04,51,93.14
HI,Hawaii,2020-10-05,81,92.57
HI,Hawaii,2020-10-06,109,90.86
HI,Hawaii,2020-10-07,101,90
HI,Hawaii,2020-10-08,0,77.71
HI,Hawaii,2020-10-09,153,80.57
HI,Hawaii,2020-10-10,108,86.14
HI,Hawaii,2020-10-11,64,88
HI,Hawaii,2020-10-12,42,82.43
HI,Hawaii,2020-10-13,61,75.57
HI,Hawaii,2020-10-14,98,75.14
HI,Hawaii,2020-10-15,88,87.71
HI,Hawaii,2020-10-16,89,78.57
HI,Hawaii,2020-10-17,94,76.57
HI,Hawaii,2020-10-18,82,79.14
HI,Hawaii,2020-10-19,35,78.14
HI,Hawaii,2020-10-20,84,81.43
HI,Hawaii,2020-10-21,77,78.43
HI,Hawaii,2020-10-22,99,80
HI,Hawaii,2020-10-23,128,85.57
HI,Hawaii,2020-10-24,89,84.86
HI,Hawaii,2020-10-25,117,89.86
HI,Hawaii,2020-10-26,35,89.86
HI,Hawaii,2020-10-27,62,86.71
HI,Hawaii,2020-10-28,119,92.71
HI,Hawaii,2020-10-29,7,79.57
HI,Hawaii,2020-10-30,92,74.43
HI,Hawaii,2020-10-31,62,70.57
HI,Hawaii,2020-11-01,80,65.29
HI,Hawaii,2020-11-02,72,70.57
HI,Hawaii,2020-11-03,82,73.43
HI,Hawaii,2020-11-04,150,77.86
HI,Hawaii,2020-11-05,92,90
HI,Hawaii,2020-11-06,113,93
HI,Hawaii,2020-11-07,123,101.71
HI,Hawaii,2020-11-08,127,108.43
HI,Hawaii,2020-11-09,58,106.43
HI,Hawaii,2020-11-10,69,104.57
HI,Hawaii,2020-11-11,116,99.71
HI,Hawaii,2020-11-12,94,100
HI,Hawaii,2020-11-13,103,98.57
HI,Hawaii,2020-11-14,105,96
HI,Hawaii,2020-11-15,0,77.86
HI,Hawaii,2020-11-16,92,82.71
HI,Hawaii,2020-11-17,44,79.14
HI,Hawaii,2020-11-18,62,71.43
HI,Hawaii,2020-11-19,100,72.29
HI,Hawaii,2020-11-20,89,70.29
HI,Hawaii,2020-11-21,153,77.14
HI,Hawaii,2020-11-22,120,94.29
HI,Hawaii,2020-11-23,103,95.86
HI,Hawaii,2020-11-24,56,97.57
HI,Hawaii,2020-11-25,100,103
HI,Hawaii,2020-11-26,117,105.43
HI,Hawaii,2020-11-27,83,104.57
HI,Hawaii,2020-11-28,75,93.43
HI,Hawaii,2020-11-29,54,84
HI,Hawaii,2020-11-30,81,80.86
HI,Hawaii,2020-12-01,43,79
HI,Hawaii,2020-12-02,68,74.43
HI,Hawaii,2020-12-03,139,77.57
HI,Hawaii,2020-12-04,100,80
HI,Hawaii,2020-12-05,111,85.14
HI,Hawaii,2020-12-06,97,91.29
HI,Hawaii,2020-12-07,78,90.86
HI,Hawaii,2020-12-08,53,92.29
HI,Hawaii,2020-12-09,73,93
HI,Hawaii,2020-12-10,116,89.71
HI,Hawaii,2020-12-11,79,86.71
HI,Hawaii,2020-12-12,196,98.86
HI,Hawaii,2020-12-13,77,96
HI,Hawaii,2020-12-14,187,111.57
HI,Hawaii,2020-12-15,52,111.43
HI,Hawaii,2020-12-16,104,115.86
HI,Hawaii,2020-12-17,136,118.71
HI,Hawaii,2020-12-18,122,124.86
HI,Hawaii,2020-12-19,152,118.57
HI,Hawaii,2020-12-20,202,136.43
HI,Hawaii,2020-12-21,132,128.57
HI,Hawaii,2020-12-22,64,130.29
HI,Hawaii,2020-12-23,95,129
HI,Hawaii,2020-12-24,125,127.43
HI,Hawaii,2020-12-25,119,127
HI,Hawaii,2020-12-26,109,120.86
HI,Hawaii,2020-12-27,94,105.43
HI,Hawaii,2020-12-28,45,93
HI,Hawaii,2020-12-29,71,94
HI,Hawaii,2020-12-30,104,95.29
HI,Hawaii,2020-12-31,175,102.43
HI,Hawaii,2021-01-01,232,118.57
HI,Hawaii,2021-01-02,159,125.71
HI,Hawaii,2021-01-03,122,129.71
HI,Hawaii,2021-01-04,75,134
HI,Hawaii,2021-01-05,107,139.14
HI,Hawaii,2021-01-06,125,142.14
HI,Hawaii,2021-01-07,287,158.14
HI,Hawaii,2021-01-08,239,159.14
HI,Hawaii,2021-01-09,228,169
HI,Hawaii,2021-01-10,178,177
HI,Hawaii,2021-01-11,162,189.43
HI,Hawaii,2021-01-12,108,189.57
HI,Hawaii,2021-01-13,93,185
HI,Hawaii,2021-01-14,164,167.43
HI,Hawaii,2021-01-15,143,153.71
HI,Hawaii,2021-01-16,156,143.43
HI,Hawaii,2021-01-17,121,135.29
HI,Hawaii,2021-01-18,115,128.57
HI,Hawaii,2021-01-19,59,121.57
HI,Hawaii,2021-01-20,68,118
HI,Hawaii,2021-01-21,112,110.57
HI,Hawaii,2021-01-22,122,107.57
HI,Hawaii,2021-01-23,165,108.86
HI,Hawaii,2021-01-24,143,112
HI,Hawaii,2021-01-25,116,112.14
HI,Hawaii,2021-01-26,63,112.71
HI,Hawaii,2021-01-27,94,116.43
HI,Hawaii,2021-01-28,94,113.86
HI,Hawaii,2021-01-29,104,111.29
HI,Hawaii,2021-01-30,144,108.29
HI,Hawaii,2021-01-31,78,99
HI,Hawaii,2021-02-01,84,94.43
HI,Hawaii,2021-02-02,62,94.29
HI,Hawaii,2021-02-03,68,90.57
HI,Hawaii,2021-02-04,101,91.57
HI,Hawaii,2021-02-05,91,89.71
HI,Hawaii,2021-02-06,133,88.14
HI,Hawaii,2021-02-07,73,87.43
HI,Hawaii,2021-02-08,30,79.71
HI,Hawaii,2021-02-09,28,74.86
HI,Hawaii,2021-02-10,51,72.43
HI,Hawaii,2021-02-11,84,70
HI,Hawaii,2021-02-12,61,65.71
HI,Hawaii,2021-02-13,77,57.71
HI,Hawaii,2021-02-14,43,53.43
HI,Hawaii,2021-02-15,31,53.57
HI,Hawaii,2021-02-16,16,51.86
HI,Hawaii,2021-02-17,27,48.43
HI,Hawaii,2021-02-18,60,45
HI,Hawaii,2021-02-19,44,42.57
HI,Hawaii,2021-02-20,61,40.29
HI,Hawaii,2021-02-21,64,43.29
HI,Hawaii,2021-02-22,49,45.86
HI,Hawaii,2021-02-23,44,49.86
HI,Hawaii,2021-02-24,43,52.14
HI,Hawaii,2021-02-25,36,48.71
HI,Hawaii,2021-02-26,39,48
HI,Hawaii,2021-02-27,133,58.29
HI,Hawaii,2021-02-28,54,56.86
HI,Hawaii,2021-03-01,26,53.57
HI,Hawaii,2021-03-02,33,52
HI,Hawaii,2021-03-03,17,48.29
HI,Hawaii,2021-03-04,55,51
HI,Hawaii,2021-03-05,51,52.71
HI,Hawaii,2021-03-06,119,50.71
HI,Hawaii,2021-03-07,47,49.71
HI,Hawaii,2021-03-08,41,51.86
HI,Hawaii,2021-03-09,41,53
HI,Hawaii,2021-03-10,41,56.43
HI,Hawaii,2021-03-11,54,56.29
HI,Hawaii,2021-03-12,64,58.14
HI,Hawaii,2021-03-13,156,63.43
HI,Hawaii,2021-03-14,50,63.86
HI,Hawaii,2021-03-15,44,64.29
HI,Hawaii,2021-03-16,45,64.86
HI,Hawaii,2021-03-17,66,68.43
HI,Hawaii,2021-03-18,86,73
HI,Hawaii,2021-03-19,93,77.14
HI,Hawaii,2021-03-20,161,77.86
HI,Hawaii,2021-03-21,71,80.86
HI,Hawaii,2021-03-22,78,85.71
HI,Hawaii,2021-03-23,38,84.71
HI,Hawaii,2021-03-24,55,83.14
HI,Hawaii,2021-03-25,115,87.29
HI,Hawaii,2021-03-26,117,90.71
HI,Hawaii,2021-03-27,189,94.71
HI,Hawaii,2021-03-28,102,99.14
HI,Hawaii,2021-03-29,80,99.43
HI,Hawaii,2021-03-30,81,105.57
HI,Hawaii,2021-03-31,90,110.57
HI,Hawaii,2021-04-01,109,109.71
HI,Hawaii,2021-04-02,129,111.43
HI,Hawaii,2021-04-03,229,117.14
HI,Hawaii,2021-04-04,92,115.71
HI,Hawaii,2021-04-05,89,117
HI,Hawaii,2021-04-06,52,112.86
HI,Hawaii,2021-04-07,73,110.43
HI,Hawaii,2021-04-08,121,112.14
HI,Hawaii,2021-04-09,81,105.29
HI,Hawaii,2021-04-10,202,101.43
HI,Hawaii,2021-04-11,89,101
HI,Hawaii,2021-04-12,68,98
HI,Hawaii,2021-04-13,62,99.43
HI,Hawaii,2021-04-14,67,98.57
HI,Hawaii,2021-04-15,95,94.86
HI,Hawaii,2021-04-16,85,95.43
HI,Hawaii,2021-04-17,184,92.86
HI,Hawaii,2021-04-18,109,95.71
HI,Hawaii,2021-04-19,64,95.14
HI,Hawaii,2021-04-20,38,91.71
HI,Hawaii,2021-04-21,68,91.86
HI,Hawaii,2021-04-22,92,91.43
HI,Hawaii,2021-04-23,89,92
HI,Hawaii,2021-04-24,99,79.86
HI,Hawaii,2021-04-25,119,81.29
HI,Hawaii,2021-04-26,65,81.43
HI,Hawaii,2021-04-27,48,82.86
HI,Hawaii,2021-04-28,68,82.86
HI,Hawaii,2021-04-29,115,86.14
HI,Hawaii,2021-04-30,114,89.71
HI,Hawaii,2021-05-01,188,102.43
HI,Hawaii,2021-05-02,107,100.71
HI,Hawaii,2021-05-03,71,101.57
HI,Hawaii,2021-05-04,72,105
HI,Hawaii,2021-05-05,54,103
HI,Hawaii,2021-05-06,123,104.14
HI,Hawaii,2021-05-07,108,103.29
HI,Hawaii,2021-05-08,123,94
HI,Hawaii,2021-05-09,73,89.14
HI,Hawaii,2021-05-10,52,86.43
HI,Hawaii,2021-05-11,58,84.43
HI,Hawaii,2021-05-12,39,82.29
HI,Hawaii,2021-05-13,73,75.14
HI,Hawaii,2021-05-14,80,71.14
HI,Hawaii,2021-05-15,149,74.86
HI,Hawaii,2021-05-16,116,81
HI,Hawaii,2021-05-17,67,83.14
HI,Hawaii,2021-05-18,53,82.43
HI,Hawaii,2021-05-19,95,90.43
HI,Hawaii,2021-05-20,79,91.29
HI,Hawaii,2021-05-21,47,86.57
HI,Hawaii,2021-05-22,89,78
HI,Hawaii,2021-05-23,44,67.71
HI,Hawaii,2021-05-24,34,63
HI,Hawaii,2021-05-25,20,58.29
HI,Hawaii,2021-05-26,46,51.29
HI,Hawaii,2021-05-27,53,47.57
HI,Hawaii,2021-05-28,37,46.14
HI,Hawaii,2021-05-29,45,39.86
HI,Hawaii,2021-05-30,119,50.57
HI,Hawaii,2021-05-31,27,49.57
HI,Hawaii,2021-06-01,55,54.57
HI,Hawaii,2021-06-02,21,51
HI,Hawaii,2021-06-03,41,49.29
HI,Hawaii,2021-06-04,65,53.29
HI,Hawaii,2021-06-05,66,56.29
HI,Hawaii,2021-06-06,77,50.29
HI,Hawaii,2021-06-07,31,50.86
HI,Hawaii,2021-06-08,31,47.43
HI,Hawaii,2021-06-09,39,50
HI,Hawaii,2021-06-10,61,52.86
HI,Hawaii,2021-06-11,73,54
HI,Hawaii,2021-06-12,98,58.57
HI,Hawaii,2021-06-13,30,51.86
HI,Hawaii,2021-06-14,46,54
HI,Hawaii,2021-06-15,33,54.29
HI,Hawaii,2021-06-16,29,52.86
HI,Hawaii,2021-06-17,31,48.57
HI,Hawaii,2021-06-18,57,46.29
HI,Hawaii,2021-06-19,57,40.43
HI,Hawaii,2021-06-20,60,44.71
HI,Hawaii,2021-06-21,12,39.86
HI,Hawaii,2021-06-22,18,37.71
HI,Hawaii,2021-06-23,38,39
HI,Hawaii,2021-06-24,53,42.14
HI,Hawaii,2021-06-25,41,39.86
HI,Hawaii,2021-06-26,53,39.29
HI,Hawaii,2021-06-27,46,37.29
HI,Hawaii,2021-06-28,17,38
HI,Hawaii,2021-06-29,30,39.71
HI,Hawaii,2021-06-30,47,41
HI,Hawaii,2021-07-01,44,39.71
HI,Hawaii,2021-07-02,73,44.29
HI,Hawaii,2021-07-03,44,43
HI,Hawaii,2021-07-04,52,43.86
HI,Hawaii,2021-07-05,42,47.43
HI,Hawaii,2021-07-06,34,48
HI,Hawaii,2021-07-07,34,46.14
HI,Hawaii,2021-07-08,63,48.86
HI,Hawaii,2021-07-09,57,46.57
HI,Hawaii,2021-07-10,100,54.57
HI,Hawaii,2021-07-11,91,60.14
HI,Hawaii,2021-07-12,56,62.14
HI,Hawaii,2021-07-13,53,64.86
HI,Hawaii,2021-07-14,40,65.71
HI,Hawaii,2021-07-15,144,77.29
HI,Hawaii,2021-07-16,137,88.71
HI,Hawaii,2021-07-17,122,91.86
HI,Hawaii,2021-07-18,140,98.86
HI,Hawaii,2021-07-19,122,108.29
HI,Hawaii,2021-07-20,97,114.57
HI,Hawaii,2021-07-21,130,127.43
HI,Hawaii,2021-07-22,218,138
HI,Hawaii,2021-07-23,215,149.14
HI,Hawaii,2021-07-24,242,166.29
HI,Hawaii,2021-07-25,259,183.29
HI,Hawaii,2021-07-26,156,188.14
HI,Hawaii,2021-07-27,148,195.43
HI,Hawaii,2021-07-28,88,189.43
HI,Hawaii,2021-07-29,232,191.43
HI,Hawaii,2021-07-30,552,239.57
HI,Hawaii,2021-07-31,467,271.71
HI,Hawaii,2021-08-01,447,298.57
HI,Hawaii,2021-08-02,356,327.14
HI,Hawaii,2021-08-03,369,358.71
HI,Hawaii,2021-08-04,320,391.86
HI,Hawaii,2021-08-05,635,449.43
HI,Hawaii,2021-08-06,607,457.29
HI,Hawaii,2021-08-07,600,476.29
HI,Hawaii,2021-08-08,632,502.71
HI,Hawaii,2021-08-09,432,513.57
HI,Hawaii,2021-08-10,419,520.71
HI,Hawaii,2021-08-11,460,540.71
HI,Hawaii,2021-08-12,543,527.57
HI,Hawaii,2021-08-13,1149,605
HI,Hawaii,2021-08-14,764,628.43
HI,Hawaii,2021-08-15,829,656.57
HI,Hawaii,2021-08-16,522,669.43
HI,Hawaii,2021-08-17,453,674.29
HI,Hawaii,2021-08-18,641,700.14
HI,Hawaii,2021-08-19,744,728.86
HI,Hawaii,2021-08-20,836,684.14
HI,Hawaii,2021-08-21,752,682.43
HI,Hawaii,2021-08-22,885,690.43
HI,Hawaii,2021-08-23,570,697.29
HI,Hawaii,2021-08-24,557,712.14
HI,Hawaii,2021-08-25,503,692.43
HI,Hawaii,2021-08-26,824,703.86
HI,Hawaii,2021-08-27,1017,729.71
HI,Hawaii,2021-08-28,927,754.71
HI,Hawaii,2021-08-29,1658,865.14
HI,Hawaii,2021-08-30,714,885.71
HI,Hawaii,2021-08-31,545,884
HI,Hawaii,2021-09-01,447,876
HI,Hawaii,2021-09-02,1060,909.71
HI,Hawaii,2021-09-03,862,887.57
HI,Hawaii,2021-09-04,875,880.14
HI,Hawaii,2021-09-05,718,745.86
HI,Hawaii,2021-09-06,742,749.86
HI,Hawaii,2021-09-07,497,743
HI,Hawaii,2021-09-08,371,732.14
HI,Hawaii,2021-09-09,421,640.86
HI,Hawaii,2021-09-10,741,623.57
HI,Hawaii,2021-09-11,829,617
HI,Hawaii,2021-09-12,713,616.29
HI,Hawaii,2021-09-13,454,575.14
HI,Hawaii,2021-09-14,421,564.29
HI,Hawaii,2021-09-15,487,580.86
HI,Hawaii,2021-09-16,579,603.43
HI,Hawaii,2021-09-17,567,578.57
HI,Hawaii,2021-09-18,550,538.71
HI,Hawaii,2021-09-19,461,502.71
HI,Hawaii,2021-09-20,419,497.71
HI,Hawaii,2021-09-21,274,476.71
HI,Hawaii,2021-09-22,328,454
HI,Hawaii,2021-09-23,437,433.71
HI,Hawaii,2021-09-24,391,408.57
HI,Hawaii,2021-09-25,394,386.29
HI,Hawaii,2021-09-26,367,372.86
HI,Hawaii,2021-09-27,248,348.43
HI,Hawaii,2021-09-28,237,343.14
HI,Hawaii,2021-09-29,214,326.86
HI,Hawaii,2021-09-30,327,311.14
HI,Hawaii,2021-10-01,359,306.57
HI,Hawaii,2021-10-02,269,288.71
HI,Hawaii,2021-10-03,276,275.71
HI,Hawaii,2021-10-04,188,267.14
HI,Hawaii,2021-10-05,87,245.71
HI,Hawaii,2021-10-06,164,238.57
HI,Hawaii,2021-10-07,278,231.57
HI,Hawaii,2021-10-08,192,207.71
HI,Hawaii,2021-10-09,189,196.29
HI,Hawaii,2021-10-10,200,185.43
HI,Hawaii,2021-10-11,107,173.86
HI,Hawaii,2021-10-12,49,168.43
HI,Hawaii,2021-10-13,113,161.14
HI,Hawaii,2021-10-14,156,143.71
HI,Hawaii,2021-10-15,151,137.86
HI,Hawaii,2021-10-16,135,130.14
HI,Hawaii,2021-10-17,135,120.86
HI,Hawaii,2021-10-18,109,121.14
HI,Hawaii,2021-10-19,64,123.29
HI,Hawaii,2021-10-20,134,126.29
HI,Hawaii,2021-10-21,142,124.29
HI,Hawaii,2021-10-22,118,119.57
HI,Hawaii,2021-10-23,170,124.57
HI,Hawaii,2021-10-24,153,127.14
HI,Hawaii,2021-10-25,85,123.71
HI,Hawaii,2021-10-26,69,124.43
HI,Hawaii,2021-10-27,175,130.29
HI,Hawaii,2021-10-28,117,126.71
HI,Hawaii,2021-10-29,143,130.29
HI,Hawaii,2021-10-30,150,127.43
HI,Hawaii,2021-10-31,125,123.43
HI,Hawaii,2021-11-01,64,120.43
HI,Hawaii,2021-11-02,39,116.14
HI,Hawaii,2021-11-03,161,114.14
HI,Hawaii,2021-11-04,110,113.14
HI,Hawaii,2021-11-05,111,108.57
HI,Hawaii,2021-11-06,88,99.71
HI,Hawaii,2021-11-07,123,99.43
HI,Hawaii,2021-11-08,97,104.14
HI,Hawaii,2021-11-09,75,109.29
HI,Hawaii,2021-11-10,128,104.57
HI,Hawaii,2021-11-11,128,107.14
HI,Hawaii,2021-11-12,126,109.29
HI,Hawaii,2021-11-13,78,107.86
HI,Hawaii,2021-11-14,72,100.57
HI,Hawaii,2021-11-15,93,100
HI,Hawaii,2021-11-16,58,97.57
HI,Hawaii,2021-11-17,133,98.29
HI,Hawaii,2021-11-18,216,110.86
HI,Hawaii,2021-11-19,198,121.14
HI,Hawaii,2021-11-20,212,140.29
HI,Hawaii,2021-11-21,96,143.71
HI,Hawaii,2021-11-22,92,143.57
HI,Hawaii,2021-11-23,51,142.57
HI,Hawaii,2021-11-24,104,138.43
HI,Hawaii,2021-11-25,76,118.43
HI,Hawaii,2021-11-26,19,92.86
HI,Hawaii,2021-11-27,132,81.43
HI,Hawaii,2021-11-28,149,89
HI,Hawaii,2021-11-29,70,85.86
HI,Hawaii,2021-11-30,75,89.29
HI,Hawaii,2021-12-01,88,87
HI,Hawaii,2021-12-02,120,93.29
HI,Hawaii,2021-12-03,118,107.43
HI,Hawaii,2021-12-04,117,105.29
HI,Hawaii,2021-12-05,127,102.14
HI,Hawaii,2021-12-06,83,104
HI,Hawaii,2021-12-07,51,100.57
HI,Hawaii,2021-12-08,72,98.29
HI,Hawaii,2021-12-09,140,101.14
HI,Hawaii,2021-12-10,157,106.71
HI,Hawaii,2021-12-11,183,116.14
HI,Hawaii,2021-12-12,209,127.86
HI,Hawaii,2021-12-13,147,137
HI,Hawaii,2021-12-14,207,159.29
HI,Hawaii,2021-12-15,278,188.71
HI,Hawaii,2021-12-16,384,223.57
HI,Hawaii,2021-12-17,778,312.29
HI,Hawaii,2021-12-18,698,385.86
HI,Hawaii,2021-12-19,958,492.86
HI,Hawaii,2021-12-20,835,591.14
HI,Hawaii,2021-12-21,692,660.43
HI,Hawaii,2021-12-22,955,757.14
HI,Hawaii,2021-12-23,1489,915
HI,Hawaii,2021-12-24,1808,1062.14
HI,Hawaii,2021-12-25,1568,1186.43
HI,Hawaii,2021-12-26,0,1049.57
HI,Hawaii,2021-12-27,3537,1435.57
HI,Hawaii,2021-12-28,812,1452.71
HI,Hawaii,2021-12-29,1554,1538.29
HI,Hawaii,2021-12-30,3425,1814.86
HI,Hawaii,2021-12-31,3226,2017.43
HI,Hawaii,2022-01-01,2707,2180.14
HI,Hawaii,2022-01-02,3117,2625.43
HI,Hawaii,2022-01-03,2930,2538.71
HI,Hawaii,2022-01-04,1500,2637
HI,Hawaii,2022-01-05,2555,2780
HI,Hawaii,2022-01-06,4700,2962.14
HI,Hawaii,2022-01-07,3520,3004.14
HI,Hawaii,2022-01-08,4148,3210
HI,Hawaii,2022-01-09,4509,3408.86
HI,Hawaii,2022-01-10,3827,3537
HI,Hawaii,2022-01-11,2911,3738.57
HI,Hawaii,2022-01-12,3460,3867.86
HI,Hawaii,2022-01-13,3351,3675.14
HI,Hawaii,2022-01-14,3028,3604.86
HI,Hawaii,2022-01-15,5927,3859
HI,Hawaii,2022-01-16,3856,3765.71
HI,Hawaii,2022-01-17,4637,3881.43
HI,Hawaii,2022-01-18,6180,4348.43
HI,Hawaii,2022-01-19,3898,4411
HI,Hawaii,2022-01-20,5811,4762.43
HI,Hawaii,2022-01-21,4403,4958.86
HI,Hawaii,2022-01-22,3900,4669.29
HI,Hawaii,2022-01-23,3131,4565.71
HI,Hawaii,2022-01-24,2627,4278.57
HI,Hawaii,2022-01-25,1855,3660.71
HI,Hawaii,2022-01-26,2021,3392.57
HI,Hawaii,2022-01-27,2320,2893.86
HI,Hawaii,2022-01-28,1848,2528.86
HI,Hawaii,2022-01-29,1832,2233.43
HI,Hawaii,2022-01-30,2683,2169.43
HI,Hawaii,2022-01-31,1481,2005.71
HI,Hawaii,2022-02-01,1054,1891.29
HI,Hawaii,2022-02-02,1109,1761
HI,Hawaii,2022-02-03,1483,1641.43
HI,Hawaii,2022-02-04,1164,1543.71
HI,Hawaii,2022-02-05,1216,1455.71
HI,Hawaii,2022-02-06,898,1200.71
HI,Hawaii,2022-02-07,810,1104.86
HI,Hawaii,2022-02-08,521,1028.71
HI,Hawaii,2022-02-09,470,937.43
HI,Hawaii,2022-02-10,1164,891.86
HI,Hawaii,2022-02-11,695,824.86
HI,Hawaii,2022-02-12,690,749.71
HI,Hawaii,2022-02-13,504,693.43
HI,Hawaii,2022-02-14,483,646.71
HI,Hawaii,2022-02-15,288,613.43
HI,Hawaii,2022-02-16,194,574
HI,Hawaii,2022-02-17,610,494.86
HI,Hawaii,2022-02-18,471,462.86
HI,Hawaii,2022-02-19,352,414.57
HI,Hawaii,2022-02-20,310,386.86
HI,Hawaii,2022-02-21,199,346.29
HI,Hawaii,2022-02-22,149,326.43
HI,Hawaii,2022-02-23,116,315.29
HI,Hawaii,2022-02-24,278,267.86
HI,Hawaii,2022-02-25,294,242.57
HI,Hawaii,2022-02-26,326,238.86
HI,Hawaii,2022-02-27,0,194.57
HI,Hawaii,2022-02-28,361,217.71
HI,Hawaii,2022-03-01,117,213.14
HI,Hawaii,2022-03-02,139,216.43
HI,Hawaii,2022-03-03,292,218.43
HI,Hawaii,2022-03-04,216,207.29
HI,Hawaii,2022-03-05,0,160.71
HI,Hawaii,2022-03-06,0,160.71
HI,Hawaii,2022-03-07,437,171.57
HI,Hawaii,2022-03-08,63,163.86
HI,Hawaii,2022-03-09,122,161.43
HI,Hawaii,2022-03-10,0,119.71
HI,Hawaii,2022-03-11,0,88.86
HI,Hawaii,2022-03-12,0,88.86
HI,Hawaii,2022-03-13,0,88.86
HI,Hawaii,2022-03-14,0,26.43
HI,Hawaii,2022-03-15,0,17.43
HI,Hawaii,2022-03-16,1001,143
HI,Hawaii,2022-03-17,0,143
HI,Hawaii,2022-03-18,0,143
HI,Hawaii,2022-03-19,0,143
HI,Hawaii,2022-03-20,0,143
HI,Hawaii,2022-03-21,0,143
HI,Hawaii,2022-03-22,0,143
HI,Hawaii,2022-03-23,724,103.43
HI,Hawaii,2022-03-24,0,103.43
HI,Hawaii,2022-03-25,0,103.43
HI,Hawaii,2022-03-26,0,103.43
HI,Hawaii,2022-03-27,0,103.43
HI,Hawaii,2022-03-28,0,103.43
HI,Hawaii,2022-03-29,0,103.43
HI,Hawaii,2022-03-30,1090,155.71
HI,Hawaii,2022-03-31,0,155.71
HI,Hawaii,2022-04-01,0,155.71
HI,Hawaii,2022-04-02,0,155.71
HI,Hawaii,2022-04-03,0,155.71
HI,Hawaii,2022-04-04,0,155.71
HI,Hawaii,2022-04-05,0,155.71
HI,Hawaii,2022-04-06,1138,162.57
HI,Hawaii,2022-04-07,0,162.57
HI,Hawaii,2022-04-08,0,162.57
HI,Hawaii,2022-04-09,0,162.57
HI,Hawaii,2022-04-10,0,162.57
HI,Hawaii,2022-04-11,0,162.57
HI,Hawaii,2022-04-12,0,162.57
ID,Idaho,2020-01-22,0,0
ID,Idaho,2020-01-23,0,0
ID,Idaho,2020-01-24,0,0
ID,Idaho,2020-01-25,0,0
ID,Idaho,2020-01-26,0,0
ID,Idaho,2020-01-27,0,0
ID,Idaho,2020-01-28,0,0
ID,Idaho,2020-01-29,0,0
ID,Idaho,2020-01-30,0,0
ID,Idaho,2020-01-31,0,0
ID,Idaho,2020-02-01,0,0
ID,Idaho,2020-02-02,0,0
ID,Idaho,2020-02-03,0,0
ID,Idaho,2020-02-04,0,0
ID,Idaho,2020-02-05,0,0
ID,Idaho,2020-02-06,0,0
ID,Idaho,2020-02-07,0,0
ID,Idaho,2020-02-08,0,0
ID,Idaho,2020-02-09,0,0
ID,Idaho,2020-02-10,0,0
ID,Idaho,2020-02-11,0,0
ID,Idaho,2020-02-12,0,0
ID,Idaho,2020-02-13,0,0
ID,Idaho,2020-02-14,0,0
ID,Idaho,2020-02-15,0,0
ID,Idaho,2020-02-16,0,0
ID,Idaho,2020-02-17,0,0
ID,Idaho,2020-02-18,0,0
ID,Idaho,2020-02-19,0,0
ID,Idaho,2020-02-20,0,0
ID,Idaho,2020-02-21,0,0
ID,Idaho,2020-02-22,0,0
ID,Idaho,2020-02-23,0,0
ID,Idaho,2020-02-24,0,0
ID,Idaho,2020-02-25,0,0
ID,Idaho,2020-02-26,0,0
ID,Idaho,2020-02-27,0,0
ID,Idaho,2020-02-28,0,0
ID,Idaho,2020-02-29,0,0
ID,Idaho,2020-03-01,0,0
ID,Idaho,2020-03-02,0,0
ID,Idaho,2020-03-03,0,0
ID,Idaho,2020-03-04,0,0
ID,Idaho,2020-03-05,0,0
ID,Idaho,2020-03-06,0,0
ID,Idaho,2020-03-07,0,0
ID,Idaho,2020-03-08,0,0
ID,Idaho,2020-03-09,0,0
ID,Idaho,2020-03-10,0,0
ID,Idaho,2020-03-11,0,0
ID,Idaho,2020-03-12,0,0
ID,Idaho,2020-03-13,0,0
ID,Idaho,2020-03-14,1,0
ID,Idaho,2020-03-15,4,0
ID,Idaho,2020-03-16,0,0
ID,Idaho,2020-03-17,0,0
ID,Idaho,2020-03-18,5,0
ID,Idaho,2020-03-19,13,0
ID,Idaho,2020-03-20,8,4.43
ID,Idaho,2020-03-21,11,5.86
ID,Idaho,2020-03-22,5,6
ID,Idaho,2020-03-23,4,6.57
ID,Idaho,2020-03-24,20,9.43
ID,Idaho,2020-03-25,52,16.14
ID,Idaho,2020-03-26,66,23.71
ID,Idaho,2020-03-27,41,28.43
ID,Idaho,2020-03-28,31,31.29
ID,Idaho,2020-03-29,49,37.57
ID,Idaho,2020-03-30,105,52
ID,Idaho,2020-03-31,110,64.86
ID,Idaho,2020-04-01,144,78
ID,Idaho,2020-04-02,222,100.29
ID,Idaho,2020-04-03,122,111.86
ID,Idaho,2020-04-04,64,116.57
ID,Idaho,2020-04-05,24,113
ID,Idaho,2020-04-06,69,107.86
ID,Idaho,2020-04-07,40,97.86
ID,Idaho,2020-04-08,22,80.43
ID,Idaho,2020-04-09,121,66
